customer_id,customer_name,country,segment,signup_date,plan_type,monthly_revenue,partner_id
C01439,Larsen Økonomi AS,NO,SMB,2024-06-08,basic,562,
C01440,Olsen Rådgivning AS,NO,SMB,2024-06-05,basic,704,P004
C01441,Haugen Consulting AS,NO,MID,2024-06-28,premium,1889,P006
C01442,Haugen Consulting AS,NO,SMB,2024-06-23,basic,584,
C01443,Johansen Revisjon AS,NO,SMB,2024-06-21,basic,542,
C01444,Bakke Økonomi AS,NO,SMB,2024-06-22,premium,1803,
C01445,Andersen Consulting AS,NO,SMB,2024-06-10,basic,597,P005
C01446,Andersen Økonomi AS,NO,SMB,2024-06-22,basic,613,
C01447,Pettersen Rådgivning AS,NO,SMB,2024-06-23,premium,2720,
C01448,Berg Rådgivning AS,NO,MID,2024-06-14,basic,587,P005
C01449,Nilsen Økonomi AS,NO,SMB,2024-06-25,basic,660,P005
C01450,Larsen Økonomi AS,NO,SMB,2024-06-09,basic,775,
C01451,Olsen Rådgivning AS,NO,SMB,2024-06-14,premium,2097,P006
C01452,Berg Økonomi AS,NO,SMB,2024-06-20,basic,460,
C01453,Bakke Regnskap AS,NO,MID,2024-07-18,enterprise,4095,
C01454,Johansen Consulting AS,NO,SMB,2024-07-17,basic,530,P004
C01455,Larsen Regnskap AS,NO,SMB,2024-07-24,premium,2342,P006
C01456,Berg Regnskap AS,NO,SMB,2024-07-03,premium,2561,
C01457,Nilsen Consulting AS,NO,MID,2024-07-24,premium,1310,P006
C01458,Berg Revisjon AS,NO,MID,2024-07-27,premium,1662,P006
C01459,Nilsen Revisjon AS,NO,SMB,2024-07-09,basic,785,
C01460,Bakke Rådgivning AS,NO,SMB,2024-07-14,premium,2148,P005
C01461,Bakke Regnskap AS,NO,SMB,2024-07-08,premium,2490,P005
C01462,Pettersen Revisjon AS,NO,SMB,2024-07-15,premium,1813,
C01463,Olsen Regnskap AS,NO,SMB,2024-07-16,basic,620,P006
C01464,Olsen Consulting AS,NO,SMB,2024-07-18,premium,2003,
C01465,Johansen Regnskap AS,NO,MID,2024-07-13,premium,2480,
C01466,Berg Revisjon AS,NO,SMB,2024-07-25,basic,622,
C01467,Bakke Økonomi AS,NO,SMB,2024-07-23,basic,452,P004
C01468,Pettersen Rådgivning AS,NO,SMB,2024-07-18,premium,1482,P006
C01469,Nilsen Regnskap AS,NO,MID,2024-07-18,enterprise,4467,
C01470,Hansen Consulting AS,NO,SMB,2024-07-13,basic,716,
C01471,Bakke Økonomi AS,NO,MID,2024-07-15,basic,667,P006
C01472,Nilsen Revisjon AS,NO,MID,2024-07-05,premium,1817,P004
C01473,Haugen Consulting AS,NO,ENT,2024-07-24,enterprise,8080,P005
C01474,Andersen Rådgivning AS,NO,SMB,2024-07-05,basic,764,
C01475,Olsen Revisjon AS,NO,SMB,2024-08-18,basic,769,P004
C01476,Larsen Revisjon AS,NO,SMB,2024-08-21,basic,771,P004
C01477,Larsen Rådgivning AS,NO,ENT,2024-08-27,enterprise,6304,P005
C01478,Johansen Revisjon AS,NO,MID,2024-08-18,premium,2213,P006
C01479,Nilsen Revisjon AS,NO,SMB,2024-08-06,basic,717,
C01480,Haugen Økonomi AS,NO,MID,2024-08-19,premium,1567,
C01481,Hansen Consulting AS,NO,SMB,2024-08-07,premium,1443,P006
C01482,Berg Consulting AS,NO,SMB,2024-08-06,basic,489,
C01483,Olsen Consulting AS,NO,MID,2024-08-17,premium,1966,P006
C01484,Andersen Rådgivning AS,NO,MID,2024-08-13,premium,1727,P006
C01485,Larsen Consulting AS,NO,MID,2024-08-03,premium,1340,
C01486,Bakke Økonomi AS,NO,SMB,2024-08-27,basic,578,
C01487,Andersen Økonomi AS,NO,SMB,2024-08-06,basic,688,
C01488,Berg Consulting AS,NO,MID,2024-08-07,enterprise,5364,P004
C01489,Andersen Revisjon AS,NO,SMB,2024-08-15,basic,750,P004
C01490,Larsen Revisjon AS,NO,SMB,2024-08-20,basic,778,P004
C01491,Pettersen Rådgivning AS,NO,SMB,2024-08-21,basic,465,
C01492,Olsen Regnskap AS,NO,SMB,2024-08-21,basic,781,
C01493,Hansen Consulting AS,NO,SMB,2024-08-12,premium,1313,
C01494,Berg Revisjon AS,NO,SMB,2024-08-03,premium,1114,P006
C01495,Berg Revisjon AS,NO,MID,2024-08-04,premium,2746,P006
C01496,Haugen Revisjon AS,NO,MID,2024-08-27,enterprise,5186,
C01497,Olsen Rådgivning AS,NO,SMB,2024-09-10,basic,624,P006
C01498,Hansen Revisjon AS,NO,SMB,2024-09-15,premium,1373,
C01499,Johansen Revisjon AS,NO,MID,2024-09-19,basic,536,
C01500,Johansen Consulting AS,NO,SMB,2024-09-15,premium,1505,P006
C01501,Andersen Økonomi AS,NO,SMB,2024-09-10,basic,541,P006
C01502,Larsen Økonomi AS,NO,MID,2024-09-08,premium,1408,P005
C01503,Bakke Økonomi AS,NO,SMB,2024-09-09,basic,636,P006
C01504,Haugen Økonomi AS,NO,MID,2024-09-27,premium,1075,
C01505,Larsen Consulting AS,NO,SMB,2024-09-05,basic,672,P006
C01506,Larsen Regnskap AS,NO,MID,2024-09-11,premium,2699,
C01507,Hansen Økonomi AS,NO,SMB,2024-09-09,basic,509,P006
C01508,Berg Revisjon AS,NO,SMB,2024-09-05,basic,738,P006
C01509,Andersen Revisjon AS,NO,SMB,2024-09-23,basic,454,P005
C01510,Bakke Consulting AS,NO,ENT,2024-09-21,premium,1733,P005
C01511,Nilsen Økonomi AS,NO,SMB,2024-09-25,premium,1934,
C01512,Pettersen Økonomi AS,NO,MID,2024-09-16,premium,1764,
C01513,Bakke Regnskap AS,NO,SMB,2024-09-10,premium,1479,
C01514,Hansen Rådgivning AS,NO,SMB,2024-09-14,basic,745,P004
C01515,Haugen Consulting AS,NO,ENT,2024-09-20,enterprise,5425,
C01516,Andersen Økonomi AS,NO,MID,2024-09-11,basic,496,P004
C01517,Larsen Revisjon AS,NO,SMB,2024-09-13,basic,525,P004
C01518,Hansen Rådgivning AS,NO,SMB,2024-09-03,premium,1894,P004
C01519,Nilsen Rådgivning AS,NO,ENT,2024-10-25,enterprise,6479,
C01520,Hansen Consulting AS,NO,SMB,2024-10-03,basic,750,P006
C01521,Nilsen Regnskap AS,NO,SMB,2024-10-12,basic,450,
C01522,Olsen Revisjon AS,NO,SMB,2024-10-21,basic,472,P005
C01523,Pettersen Regnskap AS,NO,MID,2024-10-13,premium,1583,P006
C01524,Olsen Økonomi AS,NO,ENT,2024-10-09,enterprise,5139,P006
C01525,Berg Consulting AS,NO,MID,2024-10-12,basic,657,
C01526,Nilsen Økonomi AS,NO,SMB,2024-10-11,basic,682,P006
C01527,Bakke Revisjon AS,NO,SMB,2024-10-25,basic,774,P005
C01528,Olsen Consulting AS,NO,SMB,2024-10-25,basic,723,
C01529,Andersen Rådgivning AS,NO,SMB,2024-10-14,basic,795,P004
C01530,Nilsen Regnskap AS,NO,SMB,2024-10-09,premium,2490,
C01531,Haugen Revisjon AS,NO,SMB,2024-10-15,basic,700,P004
C01532,Larsen Revisjon AS,NO,SMB,2024-10-09,basic,462,P004
C01533,Andersen Regnskap AS,NO,SMB,2024-10-14,basic,775,P004
C01534,Hansen Økonomi AS,NO,MID,2024-10-18,premium,1172,P004
C01535,Johansen Rådgivning AS,NO,MID,2024-10-14,premium,1938,
C01536,Olsen Økonomi AS,NO,SMB,2024-10-02,basic,525,
C01537,Nilsen Økonomi AS,NO,ENT,2024-10-17,premium,2304,
C01538,Olsen Økonomi AS,NO,SMB,2024-10-01,premium,2477,
C01539,Bakke Consulting AS,NO,MID,2024-10-04,premium,1620,
C01540,Hansen Revisjon AS,NO,SMB,2024-10-12,basic,673,P006
C01541,Haugen Økonomi AS,NO,MID,2024-11-01,premium,2252,P006
C01542,Berg Revisjon AS,NO,SMB,2024-11-19,basic,727,P006
C01543,Pettersen Consulting AS,NO,SMB,2024-11-11,premium,1310,P006
C01544,Haugen Regnskap AS,NO,MID,2024-11-18,premium,1523,P006
C01545,Andersen Revisjon AS,NO,SMB,2024-11-21,premium,1170,P006
C01546,Haugen Consulting AS,NO,MID,2024-11-10,premium,1957,P006
C01547,Larsen Rådgivning AS,NO,SMB,2024-11-20,basic,461,
C01548,Olsen Regnskap AS,NO,SMB,2024-11-24,basic,725,P006
C01549,Nilsen Rådgivning AS,NO,SMB,2024-11-13,premium,2168,P004
C01550,Olsen Revisjon AS,NO,SMB,2024-11-14,basic,756,P005
C01551,Larsen Økonomi AS,NO,SMB,2024-11-18,premium,2013,
C01552,Pettersen Consulting AS,NO,ENT,2024-11-06,premium,1590,P005
C01553,Nilsen Consulting AS,NO,ENT,2024-11-22,enterprise,7225,
C01554,Olsen Rådgivning AS,NO,SMB,2024-11-21,basic,762,
C01555,Hansen Rådgivning AS,NO,MID,2024-11-19,enterprise,6462,
C01556,Nilsen Rådgivning AS,NO,SMB,2024-11-21,basic,639,P006
C01557,Johansen Revisjon AS,NO,ENT,2024-11-28,enterprise,5760,P006
C01558,Pettersen Consulting AS,NO,SMB,2024-11-05,premium,1423,
C01559,Bakke Regnskap AS,NO,MID,2024-11-22,enterprise,5248,
C01560,Olsen Regnskap AS,NO,MID,2024-11-26,premium,1326,P006
C01561,Nilsen Regnskap AS,NO,SMB,2024-11-24,basic,716,
C01562,Bakke Regnskap AS,NO,SMB,2024-11-26,basic,725,P006
C01563,Pettersen Consulting AS,NO,SMB,2024-12-07,basic,487,P006
C01564,Larsen Rådgivning AS,NO,SMB,2024-12-25,basic,677,P005
C01565,Johansen Revisjon AS,NO,SMB,2024-12-09,premium,1303,P004
C01566,Larsen Økonomi AS,NO,SMB,2024-12-23,premium,1324,
C01567,Nilsen Revisjon AS,NO,SMB,2024-12-23,basic,515,P005
C01568,Berg Revisjon AS,NO,SMB,2024-12-21,premium,2194,P006
C01569,Andersen Consulting AS,NO,MID,2024-12-17,enterprise,7124,P004
C01570,Hansen Rådgivning AS,NO,MID,2024-12-19,premium,1766,P005
C01571,Olsen Revisjon AS,NO,SMB,2024-12-16,premium,1029,
C01572,Olsen Consulting AS,NO,SMB,2024-12-08,basic,592,
C01573,Bakke Consulting AS,NO,SMB,2024-12-12,basic,776,
C01574,Bakke Regnskap AS,NO,MID,2024-12-12,premium,1202,
C01575,Berg Økonomi AS,NO,SMB,2024-12-09,basic,725,
C01576,Johansen Consulting AS,NO,SMB,2024-12-19,basic,543,
C01577,Olsen Consulting AS,NO,MID,2024-12-23,basic,761,P005
C01578,Johansen Consulting AS,NO,MID,2024-12-24,basic,517,P004
C01579,Andersen Regnskap AS,NO,SMB,2024-12-08,basic,687,P004
C01580,Haugen Consulting AS,NO,SMB,2024-12-07,basic,693,P006
C01581,Pettersen Consulting AS,NO,SMB,2024-12-20,basic,747,P004
C01582,Larsen Økonomi AS,NO,MID,2024-12-19,premium,1934,
C01583,Larsen Revisjon AS,NO,SMB,2024-12-20,basic,618,P006
C01584,Bakke Revisjon AS,NO,MID,2024-12-09,premium,1563,
C01585,Larsson Redovisning AB,SE,SMB,2022-01-25,basic,606,P009
C01586,Johansson Revision AB,SE,SMB,2022-01-22,basic,742,
C01587,Svensson Konsult AB,SE,MID,2022-01-07,premium,2745,P009
C01588,Andersson Revision AB,SE,ENT,2022-01-17,enterprise,7215,
C01589,Johansson Konsult AB,SE,SMB,2022-01-09,premium,1621,P008
C01590,Nilsson Redovisning AB,SE,MID,2022-01-27,premium,1871,
C01591,Larsson Konsult AB,SE,ENT,2022-01-25,premium,1837,P007
C01592,Andersson Konsult AB,SE,MID,2022-01-01,premium,2355,
C01593,Bergström Revision AB,SE,SMB,2022-01-01,premium,1667,
C01594,Johansson Ekonomi AB,SE,SMB,2022-01-20,premium,1218,P007
C01595,Nilsson Ekonomi AB,SE,SMB,2022-01-24,premium,1094,
C01596,Johansson Konsult AB,SE,SMB,2022-01-08,basic,642,P007
C01597,Lindqvist Konsult AB,SE,SMB,2022-01-18,premium,1227,P009
C01598,Holm Revision AB,SE,MID,2022-01-25,premium,2789,P008
C01599,Andersson Rådgivning AB,SE,SMB,2022-01-18,basic,743,P009
C01600,Lindqvist Konsult AB,SE,MID,2022-01-17,premium,1287,
C01601,Svensson Konsult AB,SE,SMB,2022-01-28,premium,2530,
C01602,Andersson Konsult AB,SE,SMB,2022-01-15,basic,551,
C01603,Nilsson Ekonomi AB,SE,MID,2022-01-20,basic,511,
C01604,Johansson Redovisning AB,SE,SMB,2022-01-26,basic,720,P009
C01605,Larsson Konsult AB,SE,ENT,2022-01-02,enterprise,6479,
C01606,Eklund Redovisning AB,SE,SMB,2022-01-19,basic,488,
C01607,Carlsson Redovisning AB,SE,SMB,2022-02-01,basic,769,
C01608,Johansson Rådgivning AB,SE,SMB,2022-02-14,premium,2196,
C01609,Johansson Rådgivning AB,SE,MID,2022-02-15,premium,2682,
C01610,Eklund Rådgivning AB,SE,SMB,2022-02-05,basic,607,P007
C01611,Johansson Konsult AB,SE,SMB,2022-02-28,basic,628,
C01612,Bergström Revision AB,SE,MID,2022-02-08,premium,1334,P008
C01613,Carlsson Ekonomi AB,SE,SMB,2022-02-25,basic,675,P008
C01614,Nilsson Revision AB,SE,MID,2022-02-28,premium,1779,P008
C01615,Eklund Rådgivning AB,SE,MID,2022-02-07,premium,1255,P007
C01616,Johansson Konsult AB,SE,SMB,2022-02-04,basic,700,
C01617,Andersson Rådgivning AB,SE,SMB,2022-02-14,premium,2637,P008
C01618,Nilsson Redovisning AB,SE,ENT,2022-02-04,premium,1778,
C01619,Andersson Revision AB,SE,SMB,2022-02-12,basic,483,P009
C01620,Carlsson Konsult AB,SE,SMB,2022-02-23,basic,649,
C01621,Svensson Rådgivning AB,SE,MID,2022-02-24,premium,1288,
C01622,Carlsson Rådgivning AB,SE,SMB,2022-02-01,basic,690,
C01623,Svensson Ekonomi AB,SE,SMB,2022-02-26,premium,1600,P008
C01624,Svensson Konsult AB,SE,SMB,2022-02-06,basic,527,
C01625,Johansson Konsult AB,SE,MID,2022-02-04,basic,554,P009
C01626,Carlsson Revision AB,SE,SMB,2022-02-20,premium,1679,P008
C01627,Svensson Revision AB,SE,SMB,2022-02-14,basic,756,
C01628,Larsson Ekonomi AB,SE,MID,2022-02-12,basic,483,P008
C01629,Lindqvist Ekonomi AB,SE,SMB,2022-03-17,premium,1461,
C01630,Andersson Konsult AB,SE,MID,2022-03-10,basic,565,P009
C01631,Svensson Konsult AB,SE,ENT,2022-03-23,enterprise,8059,P008
C01632,Nilsson Redovisning AB,SE,SMB,2022-03-14,basic,467,
C01633,Bergström Revision AB,SE,SMB,2022-03-26,basic,523,
C01634,Bergström Rådgivning AB,SE,SMB,2022-03-13,basic,697,
C01635,Lindqvist Konsult AB,SE,SMB,2022-03-13,basic,768,P008
C01636,Eklund Ekonomi AB,SE,SMB,2022-03-11,premium,1522,P008
C01637,Nilsson Redovisning AB,SE,MID,2022-03-22,premium,1538,P008
C01638,Lindqvist Rådgivning AB,SE,SMB,2022-03-18,basic,684,
C01639,Lindqvist Rådgivning AB,SE,SMB,2022-03-23,premium,1628,P009
C01640,Bergström Redovisning AB,SE,SMB,2022-03-06,premium,2046,P009
C01641,Holm Rådgivning AB,SE,MID,2022-03-07,premium,2230,
C01642,Lindqvist Revision AB,SE,SMB,2022-03-26,basic,721,P007
C01643,Svensson Rådgivning AB,SE,MID,2022-03-21,premium,2726,
C01644,Nilsson Konsult AB,SE,SMB,2022-03-20,basic,475,
C01645,Andersson Redovisning AB,SE,ENT,2022-03-13,enterprise,7703,P007
C01646,Holm Rådgivning AB,SE,SMB,2022-03-03,basic,609,P009
C01647,Bergström Ekonomi AB,SE,SMB,2022-03-03,basic,523,P007
C01648,Lindqvist Revision AB,SE,SMB,2022-03-21,basic,577,
C01649,Svensson Revision AB,SE,SMB,2022-03-09,basic,749,
C01650,Eklund Konsult AB,SE,SMB,2022-03-15,basic,617,P007
C01651,Larsson Konsult AB,SE,SMB,2022-04-14,premium,2416,
C01652,Johansson Revision AB,SE,SMB,2022-04-08,basic,758,
C01653,Nilsson Redovisning AB,SE,MID,2022-04-28,premium,2436,
C01654,Andersson Konsult AB,SE,SMB,2022-04-21,premium,2725,
C01655,Lindqvist Redovisning AB,SE,SMB,2022-04-21,basic,578,
C01656,Nilsson Konsult AB,SE,MID,2022-04-04,premium,2199,P009
C01657,Holm Ekonomi AB,SE,ENT,2022-04-04,enterprise,7796,
C01658,Lindqvist Rådgivning AB,SE,ENT,2022-04-28,enterprise,4683,
C01659,Holm Ekonomi AB,SE,SMB,2022-04-04,premium,1738,
C01660,Larsson Ekonomi AB,SE,SMB,2022-04-27,premium,1711,
C01661,Carlsson Revision AB,SE,ENT,2022-04-02,enterprise,7337,
C01662,Carlsson Ekonomi AB,SE,MID,2022-04-01,premium,1598,
C01663,Andersson Ekonomi AB,SE,MID,2022-04-28,premium,2398,P007
C01664,Bergström Rådgivning AB,SE,SMB,2022-04-26,basic,775,P007
C01665,Svensson Ekonomi AB,SE,MID,2022-04-25,premium,2516,P008
C01666,Bergström Konsult AB,SE,SMB,2022-04-28,basic,725,
C01667,Johansson Rådgivning AB,SE,SMB,2022-04-27,premium,1185,
C01668,Larsson Konsult AB,SE,MID,2022-04-16,premium,1414,P009
C01669,Johansson Redovisning AB,SE,MID,2022-04-11,enterprise,5104,
C01670,Eklund Konsult AB,SE,SMB,2022-04-04,basic,709,
C01671,Bergström Redovisning AB,SE,SMB,2022-04-25,basic,766,
C01672,Svensson Konsult AB,SE,MID,2022-04-03,enterprise,7114,
C01673,Holm Ekonomi AB,SE,MID,2022-05-21,basic,601,P007
C01674,Eklund Rådgivning AB,SE,SMB,2022-05-27,basic,740,P007
C01675,Johansson Konsult AB,SE,MID,2022-05-13,enterprise,6971,
C01676,Lindqvist Revision AB,SE,SMB,2022-05-14,premium,1480,P008
C01677,Holm Revision AB,SE,MID,2022-05-11,enterprise,5822,
C01678,Eklund Konsult AB,SE,ENT,2022-05-04,enterprise,7957,
C01679,Bergström Ekonomi AB,SE,MID,2022-05-08,premium,2320,
C01680,Nilsson Redovisning AB,SE,SMB,2022-05-09,basic,766,P009
C01681,Larsson Revision AB,SE,SMB,2022-05-06,basic,782,P008
C01682,Carlsson Rådgivning AB,SE,MID,2022-05-03,basic,591,
C01683,Bergström Ekonomi AB,SE,SMB,2022-05-16,premium,1273,
C01684,Nilsson Revision AB,SE,SMB,2022-05-10,basic,619,P009
C01685,Holm Redovisning AB,SE,SMB,2022-05-25,basic,611,
C01686,Svensson Revision AB,SE,SMB,2022-05-19,premium,2257,P008
C01687,Carlsson Ekonomi AB,SE,ENT,2022-05-08,enterprise,5269,
C01688,Nilsson Ekonomi AB,SE,SMB,2022-05-24,basic,656,
C01689,Johansson Revision AB,SE,MID,2022-05-13,basic,625,P008
C01690,Lindqvist Konsult AB,SE,SMB,2022-05-09,basic,655,P008
C01691,Carlsson Rådgivning AB,SE,MID,2022-05-15,premium,1041,
C01692,Eklund Redovisning AB,SE,MID,2022-05-02,basic,450,
C01693,Lindqvist Revision AB,SE,SMB,2022-05-01,basic,740,
C01694,Lindqvist Revision AB,SE,MID,2022-05-07,premium,2096,P008
C01695,Eklund Ekonomi AB,SE,MID,2022-06-07,enterprise,6563,
C01696,Johansson Revision AB,SE,SMB,2022-06-26,basic,733,P007
C01697,Larsson Rådgivning AB,SE,ENT,2022-06-08,enterprise,7111,P007
C01698,Holm Rådgivning AB,SE,MID,2022-06-04,basic,785,P009
C01699,Andersson Konsult AB,SE,SMB,2022-06-23,basic,729,
C01700,Nilsson Redovisning AB,SE,SMB,2022-06-05,basic,770,P008
C01701,Andersson Ekonomi AB,SE,SMB,2022-06-16,basic,737,P008
C01702,Andersson Rådgivning AB,SE,MID,2022-06-25,basic,471,P007
C01703,Eklund Redovisning AB,SE,ENT,2022-06-24,enterprise,6369,
C01704,Carlsson Ekonomi AB,SE,ENT,2022-06-02,enterprise,6681,
C01705,Carlsson Revision AB,SE,SMB,2022-06-24,premium,2041,P009
C01706,Larsson Revision AB,SE,MID,2022-06-06,premium,1149,
C01707,Lindqvist Konsult AB,SE,MID,2022-06-19,basic,645,P009
C01708,Nilsson Revision AB,SE,ENT,2022-06-01,enterprise,6509,
C01709,Holm Konsult AB,SE,ENT,2022-06-12,enterprise,5077,P007
C01710,Andersson Ekonomi AB,SE,MID,2022-06-19,enterprise,6337,P009
C01711,Larsson Konsult AB,SE,SMB,2022-06-23,premium,1772,P007
C01712,Larsson Revision AB,SE,SMB,2022-06-20,basic,471,
C01713,Lindqvist Revision AB,SE,MID,2022-06-22,basic,508,P008
C01714,Nilsson Konsult AB,SE,SMB,2022-06-18,premium,1525,
C01715,Nilsson Revision AB,SE,SMB,2022-06-18,premium,1535,P007
C01716,Larsson Ekonomi AB,SE,SMB,2022-06-03,basic,515,P007
C01717,Carlsson Ekonomi AB,SE,SMB,2022-07-05,premium,1359,P007
C01718,Bergström Konsult AB,SE,SMB,2022-07-13,basic,482,P009
C01719,Holm Rådgivning AB,SE,MID,2022-07-22,basic,675,P007
C01720,Lindqvist Ekonomi AB,SE,SMB,2022-07-10,basic,612,P009
C01721,Johansson Konsult AB,SE,SMB,2022-07-17,basic,536,
C01722,Holm Redovisning AB,SE,SMB,2022-07-02,basic,569,P007
C01723,Carlsson Rådgivning AB,SE,SMB,2022-07-27,basic,564,
C01724,Nilsson Konsult AB,SE,SMB,2022-07-18,basic,693,
C01725,Holm Konsult AB,SE,MID,2022-07-22,premium,2532,P008
C01726,Bergström Revision AB,SE,SMB,2022-07-15,premium,1930,P008
C01727,Svensson Konsult AB,SE,MID,2022-07-10,basic,648,
C01728,Eklund Revision AB,SE,SMB,2022-07-24,premium,1294,P008
C01729,Nilsson Ekonomi AB,SE,SMB,2022-07-13,basic,556,
C01730,Johansson Ekonomi AB,SE,MID,2022-07-15,premium,1795,P008
C01731,Holm Revision AB,SE,MID,2022-07-05,premium,1444,
C01732,Eklund Ekonomi AB,SE,MID,2022-07-28,premium,1744,
C01733,Larsson Konsult AB,SE,MID,2022-07-12,premium,1289,P009
C01734,Johansson Rådgivning AB,SE,ENT,2022-07-27,enterprise,7176,P007
C01735,Carlsson Revision AB,SE,MID,2022-07-06,enterprise,7337,P008
C01736,Svensson Ekonomi AB,SE,SMB,2022-07-13,basic,798,
C01737,Svensson Ekonomi AB,SE,MID,2022-07-19,premium,1842,P007
C01738,Carlsson Redovisning AB,SE,MID,2022-07-11,premium,2086,
C01739,Svensson Ekonomi AB,SE,SMB,2022-08-23,basic,737,P007
C01740,Larsson Konsult AB,SE,SMB,2022-08-04,basic,531,
C01741,Svensson Ekonomi AB,SE,MID,2022-08-23,premium,1232,
C01742,Svensson Redovisning AB,SE,MID,2022-08-04,basic,645,P008
C01743,Svensson Ekonomi AB,SE,MID,2022-08-19,premium,1903,
C01744,Lindqvist Konsult AB,SE,ENT,2022-08-01,enterprise,6616,
C01745,Lindqvist Revision AB,SE,SMB,2022-08-03,basic,796,P007
C01746,Carlsson Rådgivning AB,SE,SMB,2022-08-21,basic,492,P008
C01747,Eklund Redovisning AB,SE,SMB,2022-08-19,basic,579,P008
C01748,Andersson Ekonomi AB,SE,SMB,2022-08-16,basic,782,P008
C01749,Johansson Rådgivning AB,SE,SMB,2022-08-14,basic,786,P007
C01750,Carlsson Konsult AB,SE,SMB,2022-08-02,premium,2278,P009
C01751,Andersson Ekonomi AB,SE,SMB,2022-08-13,basic,648,P009
C01752,Svensson Konsult AB,SE,SMB,2022-08-26,premium,1869,P008
C01753,Lindqvist Konsult AB,SE,SMB,2022-08-24,basic,594,P008
C01754,Lindqvist Revision AB,SE,SMB,2022-08-28,basic,515,
C01755,Lindqvist Redovisning AB,SE,SMB,2022-08-03,basic,742,
C01756,Holm Redovisning AB,SE,MID,2022-08-01,premium,1698,
C01757,Johansson Redovisning AB,SE,SMB,2022-08-05,premium,1943,
C01758,Svensson Redovisning AB,SE,MID,2022-08-02,premium,2527,
C01759,Bergström Redovisning AB,SE,ENT,2022-08-23,premium,2621,
C01760,Larsson Rådgivning AB,SE,SMB,2022-08-13,basic,693,
C01761,Eklund Konsult AB,SE,SMB,2022-09-06,premium,1607,
C01762,Andersson Konsult AB,SE,SMB,2022-09-07,premium,2506,P007
C01763,Carlsson Rådgivning AB,SE,SMB,2022-09-25,basic,702,P009
C01764,Lindqvist Konsult AB,SE,MID,2022-09-25,basic,678,P009
C01765,Johansson Ekonomi AB,SE,MID,2022-09-19,enterprise,4339,
C01766,Johansson Rådgivning AB,SE,MID,2022-09-12,premium,2023,P008
C01767,Nilsson Ekonomi AB,SE,SMB,2022-09-24,basic,471,
C01768,Larsson Revision AB,SE,SMB,2022-09-15,premium,1825,P008
C01769,Johansson Ekonomi AB,SE,MID,2022-09-05,premium,1050,
C01770,Svensson Revision AB,SE,MID,2022-09-28,premium,1028,P009
C01771,Andersson Konsult AB,SE,ENT,2022-09-19,premium,1033,P007
C01772,Eklund Konsult AB,SE,SMB,2022-09-07,basic,605,
C01773,Larsson Redovisning AB,SE,SMB,2022-09-08,basic,705,P007
C01774,Holm Konsult AB,SE,ENT,2022-09-12,premium,1662,
C01775,Svensson Konsult AB,SE,ENT,2022-09-17,enterprise,7210,P008
C01776,Eklund Konsult AB,SE,SMB,2022-09-21,basic,763,P007
C01777,Larsson Redovisning AB,SE,MID,2022-09-12,enterprise,6827,
C01778,Bergström Konsult AB,SE,SMB,2022-09-01,basic,557,
C01779,Holm Konsult AB,SE,ENT,2022-09-21,enterprise,6098,
C01780,Holm Revision AB,SE,SMB,2022-09-23,basic,614,
C01781,Carlsson Konsult AB,SE,SMB,2022-09-20,premium,2000,
C01782,Lindqvist Rådgivning AB,SE,MID,2022-09-17,premium,1303,
C01783,Eklund Revision AB,SE,SMB,2022-10-26,basic,610,
C01784,Bergström Rådgivning AB,SE,ENT,2022-10-07,enterprise,4786,P007
C01785,Andersson Konsult AB,SE,SMB,2022-10-26,basic,642,P007
C01786,Nilsson Redovisning AB,SE,SMB,2022-10-07,basic,783,
C01787,Eklund Revision AB,SE,SMB,2022-10-12,premium,1302,P008
C01788,Holm Ekonomi AB,SE,SMB,2022-10-20,basic,590,P007
C01789,Eklund Ekonomi AB,SE,SMB,2022-10-10,basic,458,P008
C01790,Nilsson Konsult AB,SE,SMB,2022-10-12,premium,1768,
C01791,Johansson Rådgivning AB,SE,SMB,2022-10-13,basic,467,
C01792,Svensson Ekonomi AB,SE,SMB,2022-10-25,premium,1114,
C01793,Bergström Redovisning AB,SE,ENT,2022-10-03,premium,1209,P009
C01794,Larsson Ekonomi AB,SE,SMB,2022-10-25,basic,491,P007
C01795,Bergström Ekonomi AB,SE,SMB,2022-10-17,premium,2422,P007
C01796,Eklund Redovisning AB,SE,SMB,2022-10-06,premium,1534,P007
C01797,Bergström Revision AB,SE,MID,2022-10-02,premium,1980,P007
C01798,Nilsson Redovisning AB,SE,SMB,2022-10-28,basic,648,
C01799,Nilsson Rådgivning AB,SE,MID,2022-10-17,premium,2371,
C01800,Carlsson Konsult AB,SE,SMB,2022-10-03,basic,556,P008
C01801,Svensson Ekonomi AB,SE,SMB,2022-10-23,premium,2042,
C01802,Andersson Konsult AB,SE,SMB,2022-10-07,basic,771,
C01803,Johansson Revision AB,SE,SMB,2022-10-17,premium,2544,
C01804,Larsson Rådgivning AB,SE,MID,2022-10-11,premium,2332,P007
C01805,Carlsson Revision AB,SE,MID,2022-11-19,premium,1444,P008
C01806,Nilsson Konsult AB,SE,SMB,2022-11-27,basic,705,
C01807,Larsson Rådgivning AB,SE,ENT,2022-11-15,enterprise,5153,
C01808,Carlsson Redovisning AB,SE,ENT,2022-11-26,enterprise,5835,P007
C01809,Andersson Ekonomi AB,SE,SMB,2022-11-20,basic,590,
